3999703^^2022-11-11|Geita Gold FC|Kinondoni MC|1 - 1^^38~H~G~Saidi Ntibazonkiza;41~A~G~Waziri Shentembo
3999702^^2022-11-12|Mtibwa Sugar|Azam FC|3 - 4^^17~A~G~Idris Mbombo;29~A~G~Idris Mbombo;40~A~G~Abdalla Kheri;61~H~G~Adam Adam;62~A~G~Daniel Amoah;75~H~G~Adam Adam;77~H~G~Nassor Kiziwa
3999701^^2022-11-12|Simba SC|Singida Black Stars|1 - 0^^62~H~G~Papa Sakho
3999643^^2022-11-13|Mbeya City|Coastal Union|2 - 2^^24~A~G~Greyson Gwalala;39~H~G~Sixtus Sabilo;68~A~G~Hamad Majimengi;79~H~G~Sixtus Sabilo
3999700^^2022-11-13|Kagera Sugar|Young Africans|0 - 1^^18~A~G~Cement Mzize
3999699^^2022-11-15|Kinondoni MC|Dodoma Jiji FC|1 - 2^^8~A~G~Seif Rashidi;18~A~G~Seif Rashidi;48~H~G~Anderson Kimweli
3999698^^2022-11-15|Azam FC|Ruvu Shooting|1 - 0^^73~H~G~Idris Mbombo
3999697^^2022-11-16|Mtibwa Sugar|Coastal Union|2 - 1^^3~H~G~Onesmo Mayaya;12~A~G~Amza Moubarack;31~H~G~Juma Nyangi
3999705^^2022-11-16|Tanzania Prisons|Geita Gold FC|2 - 4^^11~H~G~Adam Adam;34~A~G~Yusuph Kagoma;45~A~G~Daniel Lyanga;46~H~G~Adam Adam;57~A~G~Shawn Oduro;71~A~G~Edmund John
3999706^^2022-11-16|Simba SC|Namungo FC|1 - 0^^32~H~G~Moses Phiri
3999707^^2022-11-17|Singida Black Stars|Polisi Tanzania FC|1 - 2^^18~H~PEN~Andrew Simchimba;50~A~G~Vitalis Mayanga;79~A~G~Vitalis Mayanga
3999715^^2022-11-17|Mbeya City|Kagera Sugar|2 - 2^^18~A~G~Anuary Jabiri;48~A~G~Mbaraka Yusufu;61~H~G~Tariq Seif;85~H~G~Sixtus Sabilo
3999714^^2022-11-17|Young Africans|Fountain Gate FC|4 - 1^^16~H~G~Fiston Mayele;26~H~G~Fiston Mayele;47~H~G~Kibwana Shomari;55~H~G~Fiston Mayele;65~A~G~Meddie Kagere
3999712^^2022-11-19|Ruvu Shooting|Simba SC|0 - 4^^4~A~G~John Bocco;18~A~G~John Bocco;39~A~G~Shomari Kapombe;69~A~G~John Bocco
3999713^^2022-11-20|Mbeya City|Geita Gold FC|0 - 0^^
3999711^^2022-11-20|Singida Black Stars|Coastal Union|2 - 1^^38~A~G~Amza Moubarack;41~H~G~Never Tigere;46~H~G~Nicholas Wadada
3999710^^2022-11-20|Namungo FC|Azam FC|0 - 1^^29~A~G~Edward Charles Manyama
3999709^^2022-11-21|Tanzania Prisons|Kagera Sugar|0 - 1^^83~A~G~Meshack Abraham
3999708^^2022-11-21|Mtibwa Sugar|Polisi Tanzania FC|2 - 1^^35~A~G~Awio Ambrose;45~H~G~Ismaily Mhesa;58~H~G~Onesmo Mayaya
3999695^^2022-11-22|Dodoma Jiji FC|Young Africans|0 - 2^^41~A~G~Fiston Mayele;67~A~G~Fiston Mayele
3999696^^2022-11-23|Fountain Gate FC|Kinondoni MC|1 - 0^^40~H~G~Meddie Kagere
3999618^^2022-11-23|Mbeya City|Simba SC|1 - 1^^15~A~G~Mzamiru Yassin;78~H~G~Tariq Seif
3999683^^2022-11-25|Geita Gold FC|Singida Black Stars|1 - 0^^41~H~G~Juma Luzio
3999680^^2022-11-26|Dodoma Jiji FC|Namungo FC|0 - 1^^82~A~G~Abdulrazack Hamza
3999682^^2022-11-26|Ruvu Shooting|Fountain Gate FC|0 - 1^^78~A~G~Frank Mkumbo
3999681^^2022-11-26|Young Africans|Mbeya City|2 - 0^^24~H~G~Fiston Mayele;78~H~G~Fiston Mayele
3999679^^2022-11-27|Polisi Tanzania FC|Simba SC|1 - 3^^32~A~G~John Bocco;43~A~G~Moses Phiri;52~A~G~Moses Phiri;90~H~G~Hamis Zuberi
3999678^^2022-11-27|Azam FC|Coastal Union|3 - 2^^13~A~G~Maabad Maulid Maabad;56~H~G~James Akaminko;71~H~G~Zayd Yahya;86~A~G~Hamad Majimengi;90~H~G~Iddy Nado
3999676^^2022-11-28|Kagera Sugar|Mtibwa Sugar|1 - 0^^69~H~G~Meshack Abraham
3999677^^2022-11-28|Kinondoni MC|Tanzania Prisons|0 - 0^^
3999619^^2022-11-29|Singida Black Stars|Young Africans|2 - 1^^9~A~G~Yannick Bangala;39~H~G~Never Tigere;62~H~G~Lenny Kisu
3999674^^2022-11-30|Coastal Union|Dodoma Jiji FC|0 - 1^^89~A~G~Seif Rashidi
3999684^^2022-12-01|Kinondoni MC|Mbeya City|1 - 1^^28~H~G~Ibrahim Ame;35~A~G~Richardson Ngodya
3999685^^2022-12-02|Fountain Gate FC|Namungo FC|3 - 0^^27~H~G~Said Ndemla;65~H~G~Meddie Kagere;90~H~G~Amissi Tambwe
3999686^^2022-12-02|Kagera Sugar|Singida Black Stars|2 - 0^^67~H~G~Erick Mwijage;84~H~G~Hamis Kiiza
3999693^^2022-12-03|Dodoma Jiji FC|Ruvu Shooting|2 - 1^^5~H~OG~Salum Kipaga;23~H~G~Hassan Mwaterema;76~A~G~Ally Mwale
3999694^^2022-12-03|Coastal Union|Simba SC|0 - 3^^53~A~G~Moses Phiri;61~A~G~Moses Phiri;89~A~G~Clatous Chama
3999692^^2022-12-04|Geita Gold FC|Mtibwa Sugar|2 - 2^^10~A~G~Onesmo Mayaya;33~H~G~Saidi Ntibazonkiza;45~H~G~Juma Luzio;90~A~G~Joseph Mkele
3999691^^2022-12-04|Young Africans|Tanzania Prisons|1 - 0^^89~H~G~Feisal Salum
3999690^^2022-12-05|Polisi Tanzania FC|Azam FC|0 - 1^^14~A~G~Ayubu Lyanga
3999667^^2022-12-07|Fountain Gate FC|Coastal Union|1 - 2^^29~A~G~Emery Nimubona;49~A~G~Emery Nimubona;90~H~G~Deus Kaseke
3999662^^2022-12-07|Namungo FC|Young Africans|0 - 2^^40~A~G~Yannick Bangala;82~A~G~Tuisila Kisinda
3999688^^2022-12-15|Kinondoni MC|Coastal Union|1 - 0^^87~H~G~George Makanga
3999687^^2022-12-16|Mtibwa Sugar|Namungo FC|1 - 1^^78~H~G~Seleman Omary Ibrahim;90~A~G~Sedjro Counou
3999675^^2022-12-16|Kagera Sugar|Azam FC|2 - 2^^11~H~G~Yusufu Mhilu;62~H~G~Meshack Abraham;68~A~G~Iddy Nado;87~A~G~Idris Mbombo
3999689^^2022-12-16|Ruvu Shooting|Singida Black Stars|0 - 2^^86~A~G~Aubrey Chirwa;88~A~OG~Michael Aidan
3999757^^2022-12-17|Tanzania Prisons|Fountain Gate FC|1 - 2^^8~A~G~Bruno Gomes;56~A~G~Meddie Kagere;78~H~G~Jumanne Elfadhili Nimkaza
3999746^^2022-12-17|Young Africans|Polisi Tanzania FC|3 - 0^^47~H~G~Jesus Moloko;76~H~G~Fiston Mayele;86~H~G~Cement Mzize
3999745^^2022-12-18|Mbeya City|Dodoma Jiji FC|1 - 2^^17~A~G~Christian Zigah;68~A~G~Zidane Sereri;90~H~G~Eliud Ambokile
3999744^^2022-12-18|Geita Gold FC|Simba SC|0 - 5^^11~A~G~John Bocco;40~A~G~Clatous Chama;47~A~G~Papa Sakho;74~A~G~Papa Sakho;90~A~G~Denis Kibu
3999743^^2022-12-20|Ruvu Shooting|Mtibwa Sugar|0 - 0^^
3999742^^2022-12-20|Young Africans|Coastal Union|3 - 0^^29~H~G~Fiston Mayele;47~H~G~Fiston Mayele;66~H~G~Feisal Salum
3999741^^2022-12-20|Namungo FC|Singida Black Stars|2 - 0^^27~H~G~Seidou Blandja;60~H~G~Shiza Kichuya
3999740^^2022-12-21|Tanzania Prisons|Dodoma Jiji FC|2 - 0^^3~H~G~Zabona Mayombya;78~H~G~Samsoni Mbangula
3999739^^2022-12-21|Geita Gold FC|Azam FC|1 - 1^^15~A~G~Prince Dube;68~H~G~Often Chikola
3999747^^2022-12-21|Kagera Sugar|Simba SC|1 - 1^^15~H~G~Deus Bukenya;38~A~G~Henoc Inonga Baka
3999748^^2022-12-22|Kinondoni MC|Polisi Tanzania FC|2 - 0^^8~H~G~Awesu Ally Awesu;55~H~G~George Makanga
3999756^^2022-12-22|Mbeya City|Fountain Gate FC|1 - 1^^53~A~G~Aziz Andabwile Mwambalaswa;60~H~G~Juma Shemvuni
3999755^^2022-12-24|Singida Black Stars|Mtibwa Sugar|3 - 1^^52~A~G~Ismaily Mhesa;60~H~G~Joseph Mahundi;74~H~G~Aubrey Chirwa;88~H~G~Joseph Mahundi
3999754^^2022-12-24|Ruvu Shooting|Namungo FC|0 - 1^^42~A~OG~Pius Buswita
3999753^^2022-12-25|Mbeya City|Tanzania Prisons|1 - 2^^27~A~G~Zabona Mayombya;46~A~G~Samsoni Mbangula;60~H~G~Baraka Mwalubunju
3999752^^2022-12-25|Kagera Sugar|Geita Gold FC|2 - 2^^31~H~G~Deus Bukenya;41~A~G~Geoffrey Manyasi;54~H~G~Anuary Jabiri;89~A~G~Daniel Lyanga
3999751^^2022-12-25|Azam FC|Young Africans|2 - 3^^27~H~G~Abdul Sopu;30~A~G~Fiston Mayele;32~A~G~Stephane Aziz Ki;46~H~G~Abdul Sopu;77~A~G~Farid Mussa
3999749^^2022-12-26|Kinondoni MC|Simba SC|1 - 3^^15~A~G~John Bocco;51~H~G~Sadala Lipangile;54~A~G~Augustine Okrah;73~A~G~Henoc Inonga Baka
3999750^^2022-12-26|Polisi Tanzania FC|Coastal Union|3 - 3^^9~H~G~Ally Lutibinga;18~A~G~Vicent Vicent;40~H~G~Kelvin Sabato;48~A~OG~Chilo Mkama;80~H~G~Kelvin Sabato;88~A~G~Gustapha Lunkombi
3999738^^2022-12-26|Dodoma Jiji FC|Fountain Gate FC|0 - 1^^80~A~G~Bruno Gomes
3999737^^2022-12-30|Fountain Gate FC|Geita Gold FC|2 - 1^^30~H~G~Carno Biemes;44~A~G~Haruna Shamte;80~H~G~Bruno Gomes
3999736^^2022-12-30|Simba SC|Tanzania Prisons|7 - 1^^12~H~G~John Bocco;29~A~G~Jeremiah Juma;47~H~G~John Bocco;61~H~G~Saidi Ntibazonkiza;63~H~G~John Bocco;63~H~G~Saidi Ntibazonkiza;70~H~G~Saidi Ntibazonkiza;88~H~G~Shomari Kapombe
3999725^^2022-12-30|Dodoma Jiji FC|Kagera Sugar|2 - 0^^24~H~G~Hassan Mwaterema;66~H~G~Collins Opare
3999724^^2022-12-31|Mtibwa Sugar|Young Africans|0 - 1^^26~A~G~Stephane Aziz Ki
3999723^^2022-12-31|Azam FC|Mbeya City|6 - 1^^23~H~G~Abdul Sopu;51~H~G~Prince Dube;54~H~G~Abdul Sopu;56~H~G~Kenneth Muguna;71~H~G~Iddy Nado;79~A~G~Richardson Ngodya;90~H~G~Cleophace Mkandala
3999722^^2023-01-01|Coastal Union|Namungo FC|1 - 1^^47~A~G~Ibrahimu Ali;60~H~G~Maabad Maulid Maabad
3999721^^2023-01-02|Polisi Tanzania FC|Ruvu Shooting|0 - 0^^
3999720^^2023-01-03|Singida Black Stars|Kinondoni MC|1 - 0^^17~H~OG~Ismail Gambo
3999718^^2023-01-13|Mtibwa Sugar|Kinondoni MC|1 - 1^^10~H~G~David Kameta;78~A~G~Sadala Lipangile
3999727^^2023-01-14|Geita Gold FC|Dodoma Jiji FC|2 - 0^^45~H~G~Amos Kadikilo;76~H~G~Edmund John
3999734^^2023-01-14|Namungo FC|Polisi Tanzania FC|0 - 2^^28~A~G~Steven Mayala;62~A~G~Steven Mayala
3999733^^2023-01-15|Coastal Union|Ruvu Shooting|0 - 0^^
3999726^^2023-01-16|Young Africans|Singida Black Stars|1 - 0^^64~H~G~Fiston Mayele
3999732^^2023-01-16|Azam FC|Tanzania Prisons|3 - 0^^5~H~G~Prince Dube;48~H~G~Abdul Sopu;70~H~G~Kipre Zunon
3999719^^2023-01-17|Fountain Gate FC|Kagera Sugar|1 - 0^^14~H~G~Bruno Gomes
3999735^^2023-01-18|Simba SC|Mbeya City|3 - 2^^10~H~G~Saidi Ntibazonkiza;13~A~G~Richardson Ngodya;49~H~PEN~Saidi Ntibazonkiza;55~H~G~Papa Sakho;78~A~G~Juma Shemvuni
3999760^^2023-01-20|Geita Gold FC|Polisi Tanzania FC|1 - 1^^25~H~G~Elias Maguli;89~A~G~Salum Kipemba
3999717^^2023-01-21|Tanzania Prisons|Singida Black Stars|1 - 2^^1~A~OG~Ezekia Mwashilindi;64~H~PEN~Jeremiah Juma;90~A~G~Raphael Loth
3999759^^2023-01-21|Kagera Sugar|Coastal Union|0 - 0^^
3999761^^2023-01-22|Mbeya City|Mtibwa Sugar|1 - 0^^15~H~G~Sixtus Sabilo
3999730^^2023-01-22|Dodoma Jiji FC|Simba SC|0 - 1^^45~A~G~Jean Baleke
3999729^^2023-01-23|Fountain Gate FC|Azam FC|1 - 0^^45~H~G~Bruno Gomes
3999728^^2023-01-23|Young Africans|Ruvu Shooting|1 - 0^^33~H~OG~Mpoki Mwakinyuke
3999767^^2023-01-24|Geita Gold FC|Coastal Union|1 - 0^^16~H~G~Edmund John
3999731^^2023-01-24|Kinondoni MC|Namungo FC|1 - 3^^41~A~G~Ibrahimu Ali;56~A~G~Ibrahimu Ali;59~H~G~Kelvin Kijili;90~A~G~Ibrahimu Ali
3999765^^2023-02-03|Tanzania Prisons|Mtibwa Sugar|0 - 0^^
3999780^^2023-02-03|Simba SC|Fountain Gate FC|3 - 1^^8~H~G~Jean Baleke;21~H~G~Saidi Ntibazonkiza;34~A~G~Bruno Gomes;63~H~G~Papa Sakho
3999766^^2023-02-04|Young Africans|Namungo FC|2 - 0^^45~H~G~Job Dickson;50~H~G~Stephane Aziz Ki
3999758^^2023-02-04|Dodoma Jiji FC|Azam FC|2 - 1^^27~H~G~Muhsini Malima;30~H~G~Collins Opare;60~A~G~Ayubu Lyanga
3999763^^2023-02-05|Singida Black Stars|Mbeya City|2 - 0^^17~H~G~Raphael Loth;57~H~G~Adam Omar Adam
3999762^^2023-02-05|Ruvu Shooting|Kinondoni MC|2 - 1^^27~H~G~William John;78~H~G~Samson Joseph;85~A~G~Steve Nzigamasabo
3999764^^2023-02-06|Polisi Tanzania FC|Kagera Sugar|0 - 0^^
3999779^^2023-02-11|Mtibwa Sugar|Dodoma Jiji FC|2 - 1^^30~H~G~Vitalis Mayanga;61~H~G~Charles Ilanfia;90~A~G~Seif Rashidi
3999769^^2023-02-12|Singida Black Stars|Fountain Gate FC|1 - 1^^63~A~G~Meddie Kagere;73~H~G~Yacouba Songne
3999778^^2023-02-17|Geita Gold FC|Ruvu Shooting|3 - 2^^6~H~G~Bashima Sayte;39~H~G~Geoffrey Manyasi;44~A~G~Abrahaman Abrahamani;65~A~G~Shaban Msala;77~H~G~Elias Maguli
3999772^^2023-02-18|Coastal Union|Mbeya City|1 - 0^^10~H~G~Vicent Vicent
3999771^^2023-02-18|Kagera Sugar|Namungo FC|1 - 0^^79~H~G~Erick Mwijage
3999770^^2023-02-19|Polisi Tanzania FC|Tanzania Prisons|1 - 0^^81~H~G~Kelvin Sabato
3999777^^2023-02-21|Simba SC|Azam FC|1 - 1^^2~A~G~Prince Dube;90~H~G~Denis Kibu
3999768^^2023-02-22|Kinondoni MC|Young Africans|0 - 1^^38~A~G~Cement Mzize
3999782^^2023-02-23|Polisi Tanzania FC|Mbeya City|0 - 1^^8~A~G~Seif Tariq
3999781^^2023-02-24|Ruvu Shooting|Kagera Sugar|0 - 1^^90~A~G~Hamis Kiiza
3999786^^2023-02-24|Dodoma Jiji FC|Singida Black Stars|1 - 2^^40~A~G~Nelson Okwa;44~A~G~Yacouba Songne;62~H~G~Muhsini Malima
3999783^^2023-02-25|Coastal Union|Tanzania Prisons|1 - 0^^48~H~G~Gustapha Lunkombi
3999788^^2023-02-25|Azam FC|Kinondoni MC|1 - 0^^52~H~G~Iddy Nado
3999787^^2023-02-26|Namungo FC|Geita Gold FC|2 - 1^^20~H~G~Reliants Lusajo;46~H~G~Sedjro Counou;64~A~G~Elias Maguli
3999784^^2023-02-27|Fountain Gate FC|Mtibwa Sugar|2 - 0^^12~H~G~Rodrigo Figueiredo;37~H~G~Meddie Kagere
3999790^^2023-03-09|Kinondoni MC|Kagera Sugar|2 - 0^^9~H~G~Daluwesh Saliboko;45~H~G~Daluwesh Saliboko
3999773^^2023-03-10|Mbeya City|Ruvu Shooting|1 - 2^^30~A~G~Valentino Mashaka;41~H~G~Sixtus Sabilo;81~A~G~Abrahaman Abrahamani
3999805^^2023-03-11|Mtibwa Sugar|Simba SC|0 - 3^^3~A~G~Jean Baleke;7~A~G~Jean Baleke;33~A~G~Jean Baleke
3999774^^2023-03-11|Namungo FC|Tanzania Prisons|2 - 3^^12~A~G~Samsoni Mbangula;28~A~G~Nurdin Issa;51~A~G~Jeremiah Juma;77~H~G~Hassan Kabunda;86~H~G~Reliants Lusajo
3999775^^2023-03-12|Coastal Union|Fountain Gate FC|1 - 1^^44~H~G~Greyson Gwalala;74~A~G~Bright Adjei
